,pc1_var,pc1_cosine_to_fullsample
2011-05-12,0.33471064786229204,0.33313050263407445
2011-05-13,0.33443429529645463,0.3337799560053605
2011-05-16,0.33488559458264283,0.32877278086648565
2011-05-17,0.3347227072884171,0.3296506983865954
2011-05-18,0.33505434579997484,0.3268315149783687
2011-05-19,0.33509580146820905,0.33236129257929814
2011-05-20,0.33535420018711953,0.3302585247023366
2011-05-23,0.3353496966388423,0.3029824774590084
2011-05-24,0.3352555998117102,0.31347172630027753
2011-05-25,0.3355038479560491,0.30415382964935145
2011-05-26,0.334581028229991,0.3170785009127158
2011-05-27,0.33249814056773647,0.4282305255198382
2011-05-30,0.3307547825388437,0.4598145037018106
2011-05-31,0.3307825153254982,0.4858546034981644
2011-06-01,0.3214649505415593,0.03558715119511302
2011-06-02,0.3227958455392846,0.9775213897657312
2011-06-03,0.3235910028990633,0.9690262475689029
2011-06-08,0.32531925181944343,0.9484783407850247
2011-06-09,0.3232167785840954,0.9109048222548473
2011-06-10,0.31665681071626817,0.7745839309255507
2011-06-13,0.3182076969945508,0.7772982015230141
2011-06-14,0.31668877508824284,0.3743163040455279
2011-06-15,0.31648560492483624,0.44855426617601485
2011-06-16,0.32190579971262445,0.5030453645123044
2011-06-17,0.32101942313509885,0.5689299079963409
2011-06-20,0.32180635754864323,0.5058744142305748
2011-06-21,0.3256191482483532,0.3488333676902467
2011-06-22,0.3281572411088126,0.5048290953578114
2011-06-23,0.3296483522285866,0.5336374143337793
2011-06-24,0.3292572608140905,0.524950703613176
2011-06-27,0.32840367015669064,0.46212731426695475
2011-06-28,0.32748631209133455,0.46089183526048216
2011-06-29,0.3289458146714439,0.4987666302079282
2011-06-30,0.3280544293370103,0.5717786647340308
2011-07-01,0.32855779900315385,0.49041458163661616
2011-07-04,0.32826530027408884,0.42294830476711265
2011-07-05,0.3279770401840101,0.4207526666872512
2011-07-06,0.32739214386858584,0.4614653868861265
2011-07-07,0.32755153312660973,0.4933243070073967
2011-07-08,0.3279032624977003,0.4929696982142868
2011-07-11,0.32812248801348254,0.4983058342602243
2011-07-12,0.33278496848854444,0.7225643071191478
2011-07-13,0.3306949122146765,0.7195072572517183
2011-07-14,0.3310840182864352,0.7223135098139873
2011-07-15,0.3293144738074094,0.6695669714393323
2011-07-18,0.3302241794120559,0.7247585894501617
2011-07-19,0.33516080172559404,0.7507351671089524
2011-07-20,0.33431144861992373,0.7281494272330014
2011-07-21,0.3320351620058821,0.7248765913658798
2011-07-22,0.33195003877291945,0.7805907975408366
2011-07-25,0.3321952145830081,0.7812859259843098
2011-07-26,0.33251507685659093,0.7906710947684468
2011-07-27,0.33456963132139017,0.7851767797881538
2011-07-28,0.33339740405218893,0.7663701542948982
2011-07-29,0.3338789137377354,0.7901602192330919
2011-08-01,0.3376666158189938,0.8399228020758913
2011-08-02,0.3368184817258705,0.8426183140516321
2011-08-03,0.33646830270123257,0.8792308773889953
2011-08-04,0.3353488754334218,0.8893963652502521
2011-08-05,0.3411227058008116,0.7747236986030778
2011-08-08,0.3310943626398869,0.690337174980277
2011-08-09,0.32850830665618885,0.6901760106683914
2011-08-10,0.3278658258095307,0.6897252015912467
2011-08-11,0.3309345760660593,0.7238268044629892
2011-08-12,0.335643553231796,0.6935411369680797
2011-08-15,0.3363419748588138,0.689955308177077
2011-08-16,0.3352455120725592,0.6903372163358729
2011-08-17,0.3347046648222415,0.6908692744097507
2011-08-18,0.33588278349207024,0.7083394498953378
2011-08-19,0.3359789674027959,0.7274783863864276
2011-08-22,0.33550051243008727,0.7113424298694514
2011-08-23,0.3352904400153124,0.6940694830802201
2011-08-24,0.3348907894585952,0.7002857945864231
2011-08-25,0.3352153583706292,0.694624132127311
2011-08-26,0.3346770017568122,0.6758289146694018
2011-08-29,0.33488064084791846,0.6685263639023786
2011-08-30,0.33132096455348736,0.661940173648147
2011-08-31,0.3332707160024089,0.6539229695573083
2011-09-01,0.3331801297506608,0.6432069397385066
2011-09-02,0.33278604812831925,0.6465811757551069
2011-09-05,0.33303421325560184,0.6795689229641036
2011-09-06,0.330038681436735,0.7121624930502185
2011-09-07,0.33029991486828736,0.7074473637637296
2011-09-08,0.32884838258863336,0.7234388203597276
2011-09-09,0.3282285444138539,0.7029924550411837
2011-09-14,0.3291969905928977,0.7232272626316357
2011-09-15,0.32940431885473803,0.7172681710040054
2011-09-16,0.3289388279560979,0.7274960554833888
2011-09-21,0.3277397981162211,0.7058549499519556
2011-09-22,0.32759148704815,0.7027481299128525
2011-09-23,0.32695052159166954,0.7275277394919558
2011-09-26,0.328761212491185,0.6792043412023755
2011-09-27,0.3307412553912333,0.6483290279853818
2011-09-28,0.32861898680700247,0.6819031965260934
2011-09-29,0.33026157894045993,0.7373015312316855
2011-09-30,0.3301600784761017,0.7329987281530684
2011-10-12,0.3294373390025104,0.7361346720404948
2011-10-13,0.3284173983970395,0.7415190860543076
2011-10-14,0.3295101589110822,0.6852956145495129
2011-10-17,0.3300289805326083,0.642104561715022
2011-10-18,0.3319368470511918,0.6135906924531422
2011-10-19,0.3304863950094438,0.6012536669422348
2011-10-20,0.3322845961682851,0.6176528722297513
2011-10-21,0.33105844572399834,0.5880512043360429
2011-10-24,0.3312378181541855,0.6195318685231678
2011-10-25,0.33102570935839304,0.5857464037516417
2011-10-26,0.33418669135828444,0.5904422944788088
2011-10-27,0.3327666575949538,0.5880564574968612
2011-10-28,0.3346297341156546,0.6925344716827136
2011-10-31,0.336057238476465,0.6892773275533695
2011-11-01,0.33738021694396597,0.7482038242379383
2011-11-02,0.3402666469128151,0.8224460142685291
2011-11-03,0.339399082887976,0.81785457533955
2011-11-04,0.340003873894368,0.8122990453747019
2011-11-07,0.34036276874221194,0.802684502119294
2011-11-08,0.33983698042410104,0.8067426672113149
2011-11-09,0.33994643502356753,0.7978772168345273
2011-11-10,0.33914868522393615,0.8039334202796043
2011-11-11,0.3382460576434393,0.7683984914766337
2011-11-14,0.33894402490753567,0.7762653102243823
2011-11-15,0.3392648649694334,0.7736480751000644
2011-11-16,0.3380372242207505,0.7713148142123009
2011-11-17,0.3380453968299307,0.7653791289393592
2011-11-18,0.3380969482932588,0.7705662191751019
2011-11-21,0.34799703758003336,0.7790217904352855
2011-11-22,0.3490422616092484,0.7714782920663876
2011-11-23,0.34903051706258387,0.7730327112421889
2011-11-24,0.3509944765827007,0.7632260694510798
2011-11-25,0.35073648005386754,0.7587327536176974
2011-11-28,0.3509138477547762,0.7593101642106111
2011-11-29,0.35091878766128487,0.7660830934107835
2011-11-30,0.35040236494715876,0.7704322924991753
2011-12-01,0.3508082635542067,0.7794798772624455
2011-12-02,0.34557971857435005,0.7921990350302281
2011-12-05,0.34402982873718885,0.8035448644984173
2011-12-06,0.3437461054659915,0.809667144831931
2011-12-07,0.3428882797840975,0.8077068139408039
2011-12-08,0.34330855445513275,0.8027620329509959
2011-12-09,0.34455018974253726,0.8004300990129275
2011-12-12,0.3493266435655428,0.8078377586952807
2011-12-13,0.35057441203423867,0.7995562744639422
2011-12-14,0.3464246690418985,0.8040711287745519
2011-12-15,0.34636125796467315,0.7856412357237474
2011-12-16,0.3464780552195697,0.7858833717261234
2011-12-19,0.3471111003641756,0.7793230694640535
2011-12-20,0.3462804842524348,0.7737884507667259
2011-12-21,0.3602705223571364,0.7962463066963934
2011-12-22,0.38831667506666684,0.833175145893149
2011-12-23,0.38747065595474334,0.8328649883770952
2011-12-26,0.3849418006853464,0.838616254869057
2011-12-27,0.3854159257488056,0.835343472747988
2011-12-28,0.38734967316067004,0.8355297224128699
2011-12-29,0.3866238472049292,0.8347182985981271
2011-12-30,0.3858173362291489,0.8285463205978203
2012-01-05,0.3844383109514523,0.8524600710613751
2012-01-06,0.3847309309368392,0.8511545821539387
2012-01-09,0.38538012289131784,0.8506346677027444
2012-01-10,0.38433138403860173,0.842985551622839
2012-01-11,0.38208805706104615,0.8456275897417093
2012-01-12,0.3839229933302088,0.7897697487716872
2012-01-13,0.3865056209467084,0.7878917875250406
2012-01-16,0.38643136569041686,0.7786090918495425
2012-01-17,0.38840854159283195,0.7814784160194052
2012-01-18,0.38690072889474275,0.79878507046031
2012-01-19,0.3872306215466552,0.7981361481586431
2012-01-20,0.38904874245225685,0.793871906912172
2012-01-31,0.39127287174258685,0.7942122725835088
2012-02-01,0.39072732580695374,0.7916486623827241
2012-02-02,0.3913392775192103,0.7878487589025943
2012-02-03,0.39157083393331416,0.7922039586374162
2012-02-06,0.3930074204074425,0.7898966648332293
2012-02-07,0.3921031549697807,0.7808461714904638
2012-02-08,0.3928597204359168,0.798816017563936
2012-02-09,0.39462208141904337,0.8015206814569591
2012-02-10,0.39529267097146165,0.8074455875629005
2012-02-13,0.39799976857962216,0.8082567936037265
2012-02-14,0.3987873870806685,0.8084555023385694
2012-02-15,0.39850522794403276,0.8191009340114321
2012-02-16,0.4011797814977713,0.8194268744033437
2012-02-17,0.4005622015080755,0.8127700953220324
2012-02-20,0.4000180469355012,0.8166787103605357
2012-02-21,0.4007240749679745,0.8266844870674079
2012-02-22,0.39169657717373163,0.8167448706746147
2012-02-23,0.3939975074775086,0.8050943717565991
2012-02-24,0.39383336765918936,0.8035204950721189
2012-02-27,0.39486160934418096,0.8020585724132729
2012-02-28,0.3954620000150903,0.8038807306080644
2012-02-29,0.3968462383215873,0.8059728604760458
2012-03-01,0.3961486539562725,0.824920230230838
2012-03-02,0.39647411701245694,0.8305771849485825
2012-03-05,0.39676136043413923,0.821975318960958
2012-03-06,0.39791949299673796,0.816407355915697
2012-03-07,0.3980044422366636,0.8172701428527834
2012-03-08,0.3973120937368879,0.8164526889785811
2012-03-09,0.39663152832917964,0.8123206517107154
2012-03-12,0.3969464142004927,0.8148349394022749
2012-03-13,0.3963227729861648,0.814819695324953
2012-03-14,0.3975771077977204,0.8164673353314155
2012-03-15,0.4021638536529654,0.8401994818504006
2012-03-16,0.40038187688492766,0.8590304967383732
2012-03-19,0.4007805632932536,0.8539415963735335
2012-03-20,0.400575073672215,0.8600547883619795
2012-03-21,0.4005931501509589,0.8615164713042499
2012-03-22,0.40268606442560495,0.8543985461048366
2012-03-23,0.4040368186366936,0.8591405449855217
2012-03-26,0.4047199846564866,0.8601692080845277
2012-03-27,0.405908001463558,0.8579823946202098
2012-03-28,0.40715789515047696,0.8559056651116618
2012-03-29,0.4071553101769885,0.8590640835328796
2012-03-30,0.4074483507150881,0.8647988166381283
2012-04-10,0.3984125773214938,0.8689205806775809
2012-04-11,0.4007197945803158,0.886207034932952
2012-04-12,0.4019311029001171,0.8843752760917922
2012-04-13,0.40176711919770663,0.8869701105228325
2012-04-16,0.40312296216645976,0.8901634391105796
2012-04-17,0.4026762934350514,0.8889447569365618
2012-04-18,0.40319063419427426,0.8878678868494211
2012-04-19,0.4063340201578456,0.8828528855913411
2012-04-20,0.4050142424759597,0.8790949104469019
2012-04-23,0.4050833230928679,0.8850270156318266
2012-04-24,0.4045686954258505,0.8975335745166273
2012-04-25,0.40329436474347125,0.8924718785219826
2012-04-26,0.4014267550373335,0.8916957626415069
2012-04-27,0.4020184648814298,0.8894643861611707
2012-05-03,0.40145112231983465,0.8895497633226362
2012-05-04,0.40150414623978276,0.8892899610139873
2012-05-07,0.4006467171394101,0.8891274725151527
2012-05-08,0.3982511432900932,0.8857069864833882
2012-05-09,0.39714623013422323,0.8864132405745647
2012-05-10,0.39706078925776406,0.8858889628194484
2012-05-11,0.39673372055027434,0.8896392107092455
2012-05-14,0.3963207435870981,0.8886618355858162
2012-05-15,0.39637912993867686,0.8900202003798632
2012-05-16,0.3894164587617202,0.8866819488371172
2012-05-17,0.3889728926624138,0.8847163619697614
2012-05-18,0.3873545757120567,0.8769613261222362
2012-05-21,0.3829582440863903,0.8862761138427946
2012-05-22,0.38298350408722687,0.8940429483648812
2012-05-23,0.38312823480733627,0.902337394352882
2012-05-24,0.38194285725084876,0.9163095353454979
2012-05-25,0.3811858733823981,0.9160219480473226
2012-05-28,0.378603597690153,0.9164064504092313
2012-05-29,0.378199379628622,0.9179413740515422
2012-05-30,0.3773546775427338,0.9177378945511405
2012-05-31,0.3774160516187579,0.9194118652491526
2012-06-01,0.37805426228580896,0.9123811811864059
2012-06-04,0.3781608181295692,0.9076524666695928
2012-06-05,0.37714936978936353,0.9086131521880593
2012-06-06,0.3802773540981417,0.799536534472515
2012-06-07,0.38328072136944835,0.8495733827873253
2012-06-08,0.38500003314021575,0.8268155111984629
2012-06-11,0.3859802759344232,0.8260888275735856
2012-06-12,0.38566450604465724,0.8256988461007654
2012-06-13,0.3837093489796125,0.8540089230642081
2012-06-14,0.3851985764745324,0.8426018117916187
2012-06-15,0.38512872510784596,0.8345961292678752
2012-06-18,0.38445687546931134,0.8367155239840174
2012-06-19,0.3850552464045178,0.8169292761816983
2012-06-20,0.38273708075308654,0.8195982436227869
2012-06-21,0.387333726941098,0.821675091765931
2012-06-26,0.385421896018536,0.8170627904882812
2012-06-27,0.3850314824364076,0.8112405986887395
2012-06-28,0.3847894908309804,0.8174350662702083
2012-06-29,0.3854954732761467,0.8263721534902978
2012-07-02,0.3865315251208259,0.8281212689231838
2012-07-03,0.38634288129564587,0.791109095347689
2012-07-04,0.38661081489046173,0.7882196478738475
2012-07-05,0.38656110972577556,0.8089907060620048
2012-07-06,0.3901357865532802,0.8242176679956017
2012-07-09,0.39025998038875387,0.8205106411673693
2012-07-10,0.3922733753316164,0.8019449784078156
2012-07-11,0.39286300445600386,0.8053492969704384
2012-07-12,0.39351121864006194,0.796296456252301
2012-07-13,0.39521232981205645,0.7830149060351725
2012-07-16,0.3957734889953679,0.7638901261707566
2012-07-17,0.3994369844836507,0.7640504162796506
2012-07-18,0.39671428813026827,0.7675430317417247
2012-07-19,0.39717728909109734,0.7606756176372962
2012-07-20,0.39968539510042006,0.7705391195065644
2012-07-23,0.4000143198802625,0.7711131988218335
2012-07-24,0.4006863741722756,0.7553017391770941
2012-07-25,0.40178631732254744,0.729646694673157
2012-07-26,0.4033185399211227,0.7240323895750415
2012-07-27,0.4049033869655895,0.753366974637448
2012-07-30,0.41114457742390453,0.7309422785998336
2012-07-31,0.409036603599166,0.6660736381737331
2012-08-01,0.40865421840288474,0.6513395293912475
2012-08-02,0.40707579747427236,0.658620599536522
2012-08-03,0.4059472508517718,0.6550358317263465
2012-08-06,0.4027093620649974,0.6601739921560118
2012-08-07,0.4067412392259559,0.6100411776111643
2012-08-08,0.40641942460598,0.6255653177334173
2012-08-09,0.4100694959021342,0.6158376305219562
2012-08-10,0.41130973414054806,0.5179986955538401
2012-08-13,0.4107040149750584,0.5621046284310968
2012-08-14,0.410101230244281,0.5622414162900449
2012-08-15,0.41112835792209135,0.5762052864375049
2012-08-16,0.4114213163273092,0.5943708302021222
2012-08-17,0.4117795322226563,0.583392606319794
2012-08-20,0.412601093920766,0.5805456543256811
2012-08-21,0.4118562996222459,0.5493466366205834
2012-08-22,0.41473493127984984,0.5299147204997962
2012-08-23,0.41331487425032215,0.5510029653532882
2012-08-24,0.4140387782338908,0.5505679918755383
2012-08-27,0.41396285140147276,0.5534016008646938
2012-08-28,0.41418554039904687,0.5685298607179579
2012-08-29,0.4141579231947175,0.5683355313162043
2012-08-30,0.41542244288208124,0.5216922589269706
2012-08-31,0.41588808784287673,0.5581294380956504
2012-09-03,0.4099743410202589,0.5183418245012896
2012-09-04,0.40683435807409996,0.5313553294253781
2012-09-05,0.41385987195285817,0.6244570140208705
2012-09-06,0.4014320491233206,0.8274999370284404
2012-09-07,0.40918749025916235,0.8574096889779499
2012-09-10,0.4113202858583135,0.8394860415388439
2012-09-11,0.41468927269247247,0.8047484295475913
2012-09-12,0.4202314829691409,0.8151684925917186
2012-09-13,0.4259694025147016,0.8358435662062861
2012-09-14,0.42466732083501824,0.8407072540403618
2012-09-17,0.4259460910883494,0.8479124044069621
2012-09-18,0.4250665980260464,0.8352601553572295
2012-09-19,0.4219849935354176,0.8240358766908483
2012-09-20,0.42265148456030605,0.8325816413843953
2012-09-21,0.42482381912438605,0.8309864809523501
2012-09-24,0.42259141724673216,0.834754361423424
2012-09-25,0.42440247343543086,0.8340720731594493
2012-09-26,0.42555618838469816,0.8384250155121579
2012-09-27,0.42918091609613734,0.8409444933227237
2012-09-28,0.42971624924623736,0.8362966077062283
2012-10-09,0.4319822148960295,0.8317568698476753
2012-10-10,0.43326363929118333,0.8281039443690739
2012-10-11,0.4360215083745932,0.8279963449548398
2012-10-12,0.43489246770947354,0.8144014152264515
2012-10-15,0.42728039071940205,0.8098379998564431
2012-10-16,0.42743310075388563,0.8104627435001731
2012-10-17,0.4232643032795883,0.8179628651794932
2012-10-18,0.4248386022927442,0.8235524917395088
2012-10-19,0.42691671334532316,0.8145885666938317
2012-10-22,0.4289310378199166,0.8168047852234062
2012-10-23,0.42600490150725245,0.8133734217099315
2012-10-24,0.4272878531186396,0.8279654706937044
2012-10-25,0.4267492568322659,0.828975575490639
2012-10-26,0.4239105097824916,0.8268439368928141
2012-10-29,0.42780859964827,0.8360874809171511
2012-10-30,0.4309912794357897,0.8365959852797233
2012-10-31,0.4222632587591441,0.8337769936777172
2012-11-01,0.4200948327946302,0.8085045750062738
2012-11-02,0.4205503193735676,0.8090311505577608
2012-11-05,0.4211377614364569,0.7957125851329844
2012-11-06,0.42250700570663785,0.7899932184350271
2012-11-07,0.42554760379820394,0.8160995087670846
2012-11-08,0.4266527897736222,0.8219976979274312
2012-11-09,0.4311677789246836,0.8301375088790843
2012-11-12,0.4292504324989013,0.8313972122870738
2012-11-13,0.42931322604353145,0.8304617732780231
2012-11-14,0.4289478320690006,0.8293785716153533
2012-11-15,0.42743179544892373,0.8199464981605844
2012-11-16,0.4272981607605282,0.818963320762823
2012-11-19,0.4297502601767613,0.812095726005473
2012-11-20,0.426956494554422,0.8270456347518461
2012-11-21,0.4199655043999066,0.7866375239126884
2012-11-22,0.42196798983345646,0.7928042322060462
2012-11-23,0.4236983880813603,0.7538813170157679
2012-11-26,0.4222358319738784,0.6941830627169535
2012-11-27,0.4213654341319151,0.7055844250126525
2012-11-28,0.42208357554138665,0.709190527007514
2012-11-29,0.4239205893244803,0.7269588705621429
2012-11-30,0.4234033599991346,0.7240128953080023
2012-12-03,0.42421698783172046,0.7275676657517754
2012-12-04,0.4264503633234197,0.7226068341472667
2012-12-05,0.4256512491640566,0.7510778965550079
2012-12-06,0.42465502152703655,0.7445860227913995
2012-12-07,0.42900227291472226,0.7515848073379432
2012-12-10,0.42782931662451723,0.758420240735135
2012-12-11,0.42912851679330327,0.7640884635371367
2012-12-12,0.4296110790376466,0.7591840766555474
2012-12-13,0.4326268151169172,0.766598334802294
2012-12-14,0.43361120749441023,0.7643587237010376
2012-12-17,0.43361963821748944,0.7617850623210672
2012-12-18,0.4368938532378619,0.7620783078004422
2012-12-19,0.4380617507295426,0.7632331537843774
2012-12-20,0.43988217587607714,0.763998465128131
2012-12-21,0.43991736986009466,0.7609318392657466
2012-12-24,0.43889902705064215,0.7628557106466152
2012-12-25,0.44205009844848153,0.7553698051831876
2012-12-26,0.46262966343878764,0.7548650639826001
2012-12-27,0.46620077404004623,0.7533874992515895
2012-12-28,0.46673801387320285,0.7541835379576927
2012-12-31,0.4673515167706958,0.7613083878635675
2013-01-07,0.47006977330827726,0.7641428215772605
2013-01-08,0.47014445723421083,0.7593494881095285
2013-01-09,0.471818383154391,0.7649274586503114
2013-01-10,0.4747366432907277,0.7674480096581464
2013-01-11,0.47654198620214067,0.7727285139992541
2013-01-14,0.47755552650316035,0.7726931887858565
2013-01-15,0.4764710631544972,0.7785553137715558
2013-01-16,0.479393670463993,0.7802417896419245
2013-01-17,0.479336817853576,0.7818943221561507
2013-01-18,0.4771731785133128,0.7768653592605257
2013-01-21,0.4749671809536649,0.770614739162322
2013-01-22,0.4741936252033294,0.7695267080333867
2013-01-23,0.47447780048904353,0.7687316048813647
2013-01-24,0.4751199031176793,0.7695248822020037
2013-01-25,0.47501556972723236,0.7680277900035526
2013-01-28,0.47422624178533157,0.7814884849688699
2013-01-29,0.47623633070465954,0.7830603090503365
2013-01-30,0.4767977027351945,0.7784440491743218
2013-01-31,0.4771392031407343,0.777914949310193
2013-02-01,0.4772924634862627,0.7783930923032651
2013-02-04,0.47642122207474075,0.7769746588796638
2013-02-05,0.47393525051498836,0.7719697942673731
2013-02-06,0.4750748015482412,0.7642814267974432
2013-02-07,0.4767043069065317,0.7626957226652957
2013-02-08,0.4801532670006515,0.7738043852978977
2013-02-19,0.4767561488857246,0.7842417282061708
2013-02-20,0.47423145680618095,0.7870761452824833
2013-02-21,0.4740730922083442,0.7875600351690691
2013-02-22,0.4763967909082934,0.7912191062417753
2013-02-25,0.4751647388113344,0.7880859234425148
2013-02-26,0.47504898018846364,0.7891303091324663
2013-02-27,0.47996709969283263,0.7915066286043513
2013-02-28,0.4791398741584975,0.7925007990248251
2013-03-01,0.4802388339722289,0.7885744726175897
2013-03-04,0.4804463282409068,0.7989264027380386
2013-03-05,0.4751539614112263,0.7917567720939384
2013-03-06,0.4762464475724336,0.7914901073040908
2013-03-07,0.47477549857155743,0.7905422658689567
2013-03-08,0.4727641520314186,0.7871809023973315
2013-03-11,0.4746374008197759,0.7859558579335321
2013-03-12,0.4748670452893769,0.7848977675424776
2013-03-13,0.4752087592846885,0.7857338223682074
2013-03-14,0.4775737102851906,0.7888108098065703
2013-03-15,0.47770131740478694,0.7819549482737751
2013-03-18,0.47819179828033087,0.7836140257112592
2013-03-19,0.48461530576689493,0.7807237871601678
2013-03-20,0.485380776339155,0.7754382447147053
2013-03-21,0.4845532982592148,0.7741568434040774
2013-03-22,0.4851745466240296,0.7724371905460418
2013-03-25,0.4849114885036756,0.7684517341159882
2013-03-26,0.48391417450113877,0.7654333490661922
2013-03-27,0.48413841171333566,0.7642585556914675
2013-03-28,0.48320599195726993,0.7664681873149085
2013-03-29,0.48558311960504497,0.7644748976899698
2013-04-01,0.48653173264166666,0.7664602534317709
2013-04-02,0.4855153926906411,0.7637695740708219
2013-04-03,0.4841155649594168,0.7671598400056056
2013-04-04,0.48348191433916526,0.7659689197384485
2013-04-09,0.48356357821508494,0.7690444260981371
2013-04-10,0.4825085503817547,0.771117596452769
2013-04-11,0.47889497037944084,0.7723596490626378
2013-04-12,0.4716814678459132,0.7487764023743492
2013-04-15,0.462241146395098,0.7516077733993805
2013-04-16,0.46291798801582895,0.7462390973392192
2013-04-17,0.46302094358061485,0.7453862609260671
2013-04-18,0.46202432490871953,0.74537901493063
2013-04-19,0.46298593339569205,0.7403714003805484
2013-04-22,0.4617526155275777,0.7366610212613477
2013-04-23,0.46140396784025756,0.7337431938977693
2013-04-24,0.46277800545296527,0.7286647179737378
2013-04-25,0.46463526681738754,0.7264330694061368
2013-04-26,0.46347288613193377,0.7261296398572351
2013-05-03,0.46119185134073404,0.7263699117880704
2013-05-06,0.4588761266337549,0.7287671464314464
2013-05-07,0.4541838360873146,0.7137447984330599
2013-05-08,0.45360869062058584,0.7079417225892987
2013-05-09,0.4511220508460792,0.707280210144203
2013-05-10,0.45023044419171604,0.7032664202022768
2013-05-13,0.4489645792361479,0.7239312934626829
2013-05-14,0.44682546116967226,0.7236172977531058
2013-05-15,0.43803937004412763,0.7309419794104646
2013-05-16,0.43758462714651947,0.7297292950344618
2013-05-17,0.43721874261317767,0.7364350867475693
2013-05-20,0.4360641447427703,0.7290748730497455
2013-05-21,0.4367357604982928,0.7428767313423337
2013-05-22,0.43662366892538,0.7431273833163106
2013-05-23,0.4363681172869108,0.7420877045104559
2013-05-24,0.43439623886297485,0.7459518911472058
2013-05-27,0.4334864726462719,0.7485702160333068
2013-05-28,0.4332747480645624,0.7460988233432642
2013-05-29,0.42776160640248756,0.7709045671100161
2013-05-30,0.43017689601633663,0.771767091447245
2013-05-31,0.4299015752703392,0.7722500745926282
2013-06-03,0.4285920607979834,0.774546250667634
2013-06-07,0.4249529919662284,0.7755187582132499
2013-06-14,0.4241990578124362,0.7688436969770951
2013-06-17,0.43321453327530884,0.7738261406625772
2013-06-18,0.4334381463534782,0.7751807136697958
2013-06-19,0.43340259395134334,0.7808150185581102
2013-06-20,0.4214982199144704,0.8128045254631373
2013-06-21,0.43353551017796677,0.8357952315586694
2013-06-24,0.4360503849704258,0.8414937188780689
2013-06-25,0.44324922266639255,0.8262480290137619
2013-06-26,0.4495197298935716,0.8203645071825766
2013-06-27,0.4502861663058057,0.8224574183891458
2013-06-28,0.4519964455367337,0.8261994510306243
2013-07-01,0.453430343261122,0.8246230507608988
2013-07-02,0.45290255660080286,0.8185003594611965
2013-07-03,0.44888974353091426,0.8213603619983469
2013-07-04,0.4472755267807913,0.8222848455691856
2013-07-05,0.4473946701516527,0.8247164723967091
2013-07-08,0.43666641581189775,0.8458230184141129
2013-07-09,0.4332440083379701,0.8404250079677696
2013-07-10,0.4331501440666044,0.8465740077183374
2013-07-11,0.4303726150975655,0.845683237658361
2013-07-12,0.43274698261802247,0.8475322106605742
2013-07-15,0.4361925716858287,0.8451400483921501
2013-07-16,0.4346326956808079,0.8481096721569752
2013-07-17,0.43494377322056815,0.8512266328508356
2013-07-18,0.4354814622912671,0.8512627289446297
2013-07-19,0.43702089161415636,0.8551070561467947
2013-07-22,0.4415580783335817,0.8575990281885868
2013-07-23,0.4288406377995319,0.8559796456097587
2013-07-24,0.42978620015863145,0.8567526432319795
2013-07-29,0.4303768008332312,0.8631982476140745
2013-07-30,0.43133564794923734,0.8612555350199166
2013-07-31,0.43178837467855663,0.8580205888002257
2013-08-01,0.43021492941763595,0.8573707643262598
2013-08-02,0.4299978786842485,0.8677337599014121
2013-08-05,0.4267070220401687,0.8628534790325482
2013-08-06,0.42868546347405295,0.8518447475960449
2013-08-07,0.4253112827830036,0.8453878288935115
2013-08-08,0.42633247658830736,0.8432920915056625
2013-08-09,0.42301514960720443,0.8492326741916161
2013-08-12,0.423470549548517,0.8484508897067441
2013-08-13,0.4237813139892151,0.8488393250603288
2013-08-14,0.4194385911993576,0.8648559647685405
2013-08-19,0.42026838972423824,0.8615809105168899
2013-08-20,0.42145118534715315,0.8629958506807914
2013-08-23,0.42128665727989495,0.8665417488328744
2013-08-26,0.4198343031319286,0.8654919624960442
2013-08-27,0.4192616300720815,0.8676840589989652
2013-08-28,0.42121121164721576,0.8700111635494718
2013-08-29,0.4194700301500342,0.8774108939187357
2013-08-30,0.4189720022512183,0.8777552339481792
2013-09-02,0.41889412468143344,0.8780673883718731
2013-09-03,0.4184434771604803,0.8777170608578956
2013-09-04,0.4107582863090032,0.886040202605786
2013-09-05,0.41529731509166606,0.8993546484700389
2013-09-06,0.4167421127536681,0.9063706330979551
2013-09-09,0.41500984705984767,0.9113313163308834
2013-09-10,0.4173457402535972,0.9082159905047263
2013-09-11,0.42425894678417014,0.9027086108003837
2013-09-12,0.42354234077666864,0.9147253014453834
2013-09-13,0.425263446755231,0.9067967716357211
2013-09-16,0.4263689267024873,0.9062720265146496
2013-09-17,0.42866797048670213,0.9076616512956217
2013-09-18,0.42506471579410915,0.9101717423455247
2013-09-19,0.4202719156211769,0.9120987141903816
2013-09-24,0.423135323962116,0.9004655659270212
2013-09-25,0.42166682786968396,0.8987318365786231
2013-09-26,0.4231514256653291,0.9009746234637116
2013-09-27,0.4227162165349271,0.9001631743628208
2013-09-30,0.4233873940383036,0.9014784243926414
2013-10-01,0.42378734962251785,0.9009670751651073
2013-10-09,0.43252843395179197,0.8761414595126307
2013-10-10,0.4296924921303769,0.8783964734514593
2013-10-11,0.4310126889578693,0.8771423184010672
2013-10-14,0.431367132306606,0.8772843675570589
2013-10-15,0.4314841583630912,0.8771278095863243
2013-10-16,0.4346379567573092,0.8760400308871579
2013-10-17,0.4322027716503126,0.8765287291418055
2013-10-18,0.4366739541664105,0.8786255199476666
