pair,ccy_A,ccy_B,tenor,regime_state,window_end_date,adf_stat,adf_pval,hedge_ratio_beta,cointegrated,n_obs,r_squared
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-23,-2.841826444996068,0.05254306873728078,0.17426643408402137,False,250,0.7842043407839835
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-24,-2.6709739624938007,0.0791971209750632,0.17452180038015203,False,250,0.7848901386348297
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-27,-2.6516015829920567,0.08279420952226879,0.17480547590869333,False,250,0.7858108053647217
JPY-AUD 10Y,JPY,AUD,10Y,1,2013-05-28,-2.7706813592269937,0.06258530426842585,0.1749762970166227,False,250,0.7858921989284121
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-06,-1.7352174762795363,0.41306476868537123,0.17552167089030918,False,250,0.777644284353707
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-07,-1.9413347040218014,0.31287263342452776,0.17594232384985714,False,250,0.7691528504457421
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-10,-1.7390919358199635,0.41109194942773286,0.1763834242383514,False,250,0.7612166767629344
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-11,-1.6673518156626401,0.4480074074533671,0.1767803359281395,False,250,0.7533635659906126
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-12,-1.5738408850750876,0.4967193683776017,0.17720023743212487,False,250,0.7457675616448001
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-13,-1.5399958250857853,0.5136414359102054,0.17762650780939906,False,250,0.7390124885690792
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-14,-1.5457440037934103,0.5107734158608717,0.1782082943281175,False,250,0.7331456576687307
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-17,-1.4897727694399052,0.538564400688935,0.17874332482712924,False,250,0.7274346183437896
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-18,-1.423193335126001,0.571107829093364,0.17908178360344706,False,250,0.7201538752793111
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-19,-1.380120469765895,0.5917686424684454,0.1792044268638634,False,250,0.7116178864712378
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-20,-1.40092544423631,0.5818323685915494,0.1791388508001714,False,250,0.7013094540650655
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-21,-1.1723908971452317,0.6853582907653198,0.17917911674242687,False,250,0.6917426471385375
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-24,-1.1693711310884005,0.6866307972828976,0.17900141983009968,False,250,0.6821684119634406
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-25,-0.9523097225535536,0.7702586528928268,0.17852485685861433,False,250,0.6722332676756643
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-26,-0.9483749893069187,0.7716249208444773,0.17792257459921257,False,250,0.6634679092638684
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-27,-0.9111842556428758,0.7842669719698786,0.17743064944616632,False,250,0.6547595120044658
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-03-28,-0.9055573806615494,0.7861367835412394,0.17702895901977,False,250,0.6462956694160613
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-02,-0.7525811311153864,0.8326558911802941,0.17694570449749442,False,250,0.6378476083128864
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-03,-0.8602659341754805,0.8007757446999706,0.17683190896126366,False,250,0.6302012836185076
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-04,-0.8956423471195586,0.7894040677531564,0.17668967061398466,False,250,0.6226524454534224
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-07,-0.7942176477797042,0.8208146916879598,0.17602152213041494,False,250,0.6122110019295868
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-08,-0.7635769685551175,0.8295876870891554,0.1753216096167582,False,250,0.6017478627109639
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-09,-0.6981086242469378,0.8472388387418146,0.17457254276817485,False,250,0.5913618386583586
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-10,-0.6591066303474443,0.8570594780822718,0.1738063046039377,False,250,0.5808448002059403
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-11,-0.6428312132520824,0.8610073200907096,0.17303436106126005,False,250,0.5705984411263456
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-14,-0.726873366004751,0.839665405450746,0.17293365816998857,False,250,0.5620906488496302
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-15,-0.6966717701618258,0.8476097419124098,0.17271215403568818,False,250,0.5530532103860137
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-16,-0.7640762601256398,0.8294473671945748,0.17252914242285305,False,250,0.544562195783971
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-17,-0.7343134528490851,0.8376602871544571,0.17247791867687096,False,250,0.5362807948624209
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-18,-0.700027171566788,0.8467424997135913,0.1723200073037539,False,250,0.5277148924657099
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-22,-0.7049261574507746,0.8454694224074637,0.1721086386731961,False,250,0.5190296399034913
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-23,-0.7693922626622985,0.8279479668000803,0.1717709390733116,False,250,0.510807618417066
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-24,-0.7835549414092057,0.8239050167895405,0.1712922937469817,False,250,0.5020295784858253
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-25,-0.8315089506316989,0.8096909160753425,0.17075756837994885,False,250,0.4936353246760936
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-28,-0.8151430678373067,0.8146333866818602,0.17030546489360482,False,250,0.48534260702465204
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-29,-0.806170947293265,0.8173026744214054,0.17000372289734056,False,250,0.4775052233437066
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-04-30,-0.8331459750520369,0.8091913068551175,0.1695349410905097,False,250,0.46971045881838436
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-01,-0.8107389680142655,0.8159472059732515,0.16912631583470394,False,250,0.4619168122958415
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-02,-0.812917280396888,0.8152982358804419,0.16875492463753783,False,250,0.4542239657858702
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-07,-0.8218383803626238,0.8126228963942292,0.16828240211884546,False,250,0.4462843889301662
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-08,-0.8490412408484267,0.8042906268320306,0.16788589302895618,False,250,0.43903529878812597
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-09,-0.8422590348555007,0.8063926477605174,0.16744472963089346,False,250,0.4318701402498075
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-12,-0.854592941311652,0.8025577873328809,0.1671591778075175,False,250,0.4248869991876776
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-13,-0.8515375025171725,0.8035128328422445,0.1665263581350871,False,250,0.4170133871270656
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-14,-0.8359236080468943,0.8083414125015858,0.16579215811868672,False,250,0.40899361766599407
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-15,-0.8532899356558895,0.8029654775437421,0.16493691050033926,False,250,0.4007201776810405
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-16,-0.8567732195551663,0.8018742591322434,0.16423108291422778,False,250,0.39256292441304563
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-19,-0.8904208763401507,0.7911105902932489,0.1637156378703854,False,250,0.3854325327479583
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-20,-0.9132829031756781,0.7835667004558299,0.16301932320743567,False,250,0.37791593568892123
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-21,-0.9837850863587976,0.7591322825990806,0.16228827516276054,False,250,0.3706975934186193
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-22,-0.9471886403713118,0.7720357825624612,0.16125106520288235,False,250,0.36228567208162266
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-23,-0.9001907514307426,0.7879095939959824,0.1599854624999162,False,250,0.35289822070751287
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-26,-0.897076569690728,0.7889336206225221,0.15915082078639872,False,250,0.3453545728116122
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-28,-0.8957646651136318,0.7893639741932135,0.15834980966770515,False,250,0.3377435894906049
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-29,-0.8770586877571229,0.7954334198343092,0.15750943672753948,False,250,0.33050694650980306
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-05-30,-0.8939758392348431,0.7899497861253404,0.15656762398481427,False,250,0.3228890979361264
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-02,-0.9150833566771152,0.782964678302389,0.15565025817040176,False,250,0.3152350224504942
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-03,-0.878290145737769,0.7950376936676044,0.15463677095072587,False,250,0.3073014177267831
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-04,-0.9330261575596625,0.7769020018215155,0.15344967981218102,False,250,0.29933785073776376
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-05,-0.9576769119765909,0.7683861421696054,0.15227215221545512,False,250,0.29194379128204995
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-06,-0.9407099452910311,0.7742707003771662,0.15119865458456933,False,250,0.28416523335474875
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-09,-0.960337085437871,0.7674542772020488,0.14971517173695242,False,250,0.27478576575351565
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-10,-0.9559475590430064,0.7689905948820679,0.1478879781052056,False,250,0.26455567595166773
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-11,-0.919230265524672,0.7815736709988044,0.1458648562713968,False,250,0.25333151020667743
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-12,-0.9262288515201854,0.7792122247824346,0.14335075724600393,False,250,0.24160907881029037
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-13,-0.962767705029239,0.766600636437948,0.1404631379124593,False,250,0.22954897206121494
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-16,-0.9576863948038612,0.7683828247617109,0.13748881083971756,False,250,0.2173088285489161
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-17,-0.9544871103597992,0.7695002337861079,0.13494053648657447,False,250,0.2069419954784566
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-18,-0.9160942077658477,0.7826261710281275,0.13266699546661825,False,250,0.19815084572358288
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-19,-0.9648341990425077,0.7658732345271702,0.13040104617803663,False,250,0.1894402934098388
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-20,-0.9766892072184428,0.7616711554392446,0.12850409718167452,False,250,0.18168004691828066
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-23,-0.9897711136656014,0.7569767456698646,0.12623478714352193,False,250,0.17332530398273172
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-24,-1.052615414485367,0.7335939448861456,0.12397577890277725,False,250,0.1653139126770451
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-25,-1.0672058293705613,0.7279711442770028,0.12200116132950517,False,250,0.1580003790435074
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-26,-1.0215242378076528,0.7453331067935853,0.11971924610587642,False,250,0.14989043598081375
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-27,-1.0308714859035926,0.7418388026032008,0.11718102948981901,False,250,0.1415677221458277
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-06-30,-1.0782438974248965,0.7236695559349953,0.11435003737149915,False,250,0.1328777238109573
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-01,-1.0930741085094893,0.7178259527725617,0.11140344289504683,False,250,0.12433976723991091
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-02,-1.086694061010155,0.7203488862217973,0.1082607983473167,False,250,0.11570065730139378
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-03,-1.1241918180556867,0.7053287114800846,0.10511820753229326,False,250,0.10721364575566827
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-04,-1.1248945513172022,0.7050428450833707,0.10186250417496123,False,250,0.09910893818295208
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-07,-1.093792850356322,0.7175408861476564,0.09841891149125517,False,250,0.09140898084046423
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-08,-1.123226726751766,0.7057210433785298,0.0947471931428672,False,250,0.08328541329901862
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-09,-1.1522885077077145,0.6937761711142184,0.09184390897308618,False,250,0.07716375525600128
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-10,-1.1618427631140122,0.6897909570314237,0.08941593127017781,False,250,0.07195395392019766
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-11,-1.1506343533765135,0.6944632426875317,0.08830788380730932,False,250,0.06977171407945504
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-14,-1.181760572781227,0.681392232449354,0.0864522987309889,False,250,0.06643012152236183
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-15,-1.1753505472527626,0.6841084039784451,0.08454710748360432,False,250,0.0632025149420421
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-16,-1.2211818803874532,0.6644180803926768,0.08206143128531271,False,250,0.059265352596993726
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-17,-1.1985184184253688,0.6742327259569474,0.07963339637127176,False,250,0.05558849725954418
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-18,-1.2508361993544774,0.6513542200630864,0.07742720375866106,False,250,0.05225375135963428
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-21,-1.3705174738648902,0.5963259858518797,0.07500212188179398,False,250,0.048763536783794414
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-22,-1.385244504567481,0.5893292902063348,0.072550465932878,False,250,0.04547263773346788
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-23,-1.3275669655081017,0.6164679453024489,0.06941423590333787,False,250,0.041474357580143506
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-24,-1.2270630639632238,0.6618468855826103,0.06650495891746953,False,250,0.037845495353518444
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-25,-1.2640334010357237,0.6454623139438462,0.06415865625185954,False,250,0.03516377129797088
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-28,-1.278174431016992,0.6390974533674225,0.061745483622460406,False,250,0.032499189943735796
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-29,-1.350605160812069,0.6057144390865226,0.05923666778243766,False,250,0.029784668061398456
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-30,-1.3872113800918768,0.5883915558200813,0.057402401060089224,False,250,0.0279716347827198
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-07-31,-1.4410663954067073,0.5624378338355642,0.05508453170204492,False,250,0.025772164104428064
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-01,-1.4750256208571138,0.5458276568000644,0.05292085337572494,False,250,0.02380342938132418
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-04,-1.4754440551026111,0.5456219627636968,0.05051857719807128,False,250,0.021675576652650963
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-05,-1.484796223137327,0.5410185759182324,0.047579917758923715,False,250,0.01918915777163077
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-06,-1.5103899693049283,0.5283654515307561,0.045729618666182734,False,250,0.017729566592332824
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-08,-1.5825698712191647,0.49234305587201577,0.043734831197661715,False,250,0.016197398231806104
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-11,-1.606792011147473,0.4801808182195897,0.040667044401406297,False,250,0.013955339573089032
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-12,-1.557919427634521,0.5046899983261924,0.03760265445316777,False,250,0.011891780754392567
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-13,-1.6264905915063952,0.4693282055741413,0.03405670812095177,False,250,0.009767618751163054
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-14,-1.6306500984835934,0.46715044399051064,0.03143498457647994,False,250,0.008353631126531758
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-15,-1.633726739144923,0.4655405979034515,0.029652920132353808,False,250,0.007450819012885801
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-18,-1.7018194831230002,0.43017526909237025,0.027868776418516195,False,250,0.006575468624870462
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-19,-1.7014086070110876,0.4303868666864343,0.025160325682117866,False,250,0.0053470460285316435
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-20,-1.8139921028440094,0.3735374624587491,0.02168749477559972,False,250,0.003963952606199195
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-21,-1.8488841606468673,0.3564760812969538,0.01595649554077041,False,250,0.002134028491324269
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-22,-1.8552181327938866,0.353412053287952,0.01018506504108601,False,250,0.0008640249622904328
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-25,-1.987809883369464,0.2919434855887404,0.0030841432647715442,False,250,7.833905173459943e-05
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-26,-1.9868169429307179,0.29238315648659313,-0.0031921978743578374,False,250,8.335906571299567e-05
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-27,-1.9609585564956686,0.3039492723128179,-0.009690756733080062,False,250,0.0007621691464977376
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-28,-2.077616672401242,0.25360976787882317,-0.01585024958706623,False,250,0.002022921348526774
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-08-29,-2.0526239162912336,0.26398621322490845,-0.022784947546410913,False,250,0.004138240296661211
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-01,-2.241635649182506,0.19148249297183195,-0.030829905998000038,False,250,0.007508136129008469
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-02,-2.396565621626024,0.1427080838316389,-0.03961432834161696,False,250,0.012276392456638918
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-03,-2.5785047194771686,0.09752178298264819,-0.04732108828251727,False,250,0.017431701400603683
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-04,-2.0251062055458156,0.2756745380856923,-0.05718535146263884,False,250,0.025226993027319122
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-05,-2.0941538448581554,0.24687185865184902,-0.0642502478813922,False,250,0.03191634712851765
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-08,-1.6906131993876408,0.43595521290247663,-0.07253101104047806,False,250,0.04055671542604555
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-09,-1.9598606392306854,0.30444523882129193,-0.08121221506110346,False,250,0.05082909130481883
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-10,-1.9280035710495986,0.3190041652738568,-0.08920694478890984,False,250,0.06142994206355745
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-11,-2.1679551713200182,0.21808071475692026,-0.09772364101548159,False,250,0.07392246579316342
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-12,-2.1395094693625953,0.22892715241033362,-0.10449756076688552,False,250,0.08520684304469262
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-15,-2.201825238650547,0.20558366761088187,-0.1121857836631701,False,250,0.09885710988745666
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-16,-2.134182551191016,0.23099355454440917,-0.1213277349821455,False,250,0.11618548141858642
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-17,-2.2593904929666944,0.1853998920399808,-0.12886031785587626,False,250,0.13218108796676586
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-18,-2.2911916698072097,0.17482457277298824,-0.1352709931417427,False,250,0.147198128405561
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-19,-2.1866256213746977,0.21113534441571247,-0.1428856953938089,False,250,0.16584953649490097
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-22,-2.1861967050002784,0.2112933448781954,-0.14938997898237438,False,250,0.18293501023643588
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-23,-1.8484647543146222,0.35667933745730673,-0.15630304519079974,False,250,0.202271044495685
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-24,-2.089682644317116,0.24868344902352074,-0.16282588183066,False,250,0.22247307071044264
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-25,-2.0238075997049854,0.2762328315983526,-0.16872004879599622,False,250,0.24249527069438792
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-09-26,-2.0133436400435696,0.28075319946138066,-0.1670814249859967,False,250,0.2394219890515964
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-01,-2.010810598119481,0.2818532377651558,-0.16551871596313947,False,250,0.2366978997448892
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-02,-1.9432952406038146,0.31197560536179414,-0.16390882673309082,False,250,0.23065443407621322
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-03,-1.907347536546729,0.3286125316791334,-0.16172746056418763,False,250,0.2240636399925896
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-06,-1.9149801325485578,0.3250471303059285,-0.15968920197571856,False,250,0.21819680612765358
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-07,-1.977711859524478,0.29643035490719283,-0.15705939755334652,False,250,0.21208375830343518
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-08,-1.993585293731847,0.28939278802873,-0.15442089438280696,False,250,0.20502997019714264
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-09,-1.8724013718279149,0.34515364954253114,-0.15112327075441961,False,250,0.19687168504578167
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-10,-1.9393318371332964,0.31379028262399744,-0.14814804552043428,False,250,0.18893243683023053
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-15,-1.742231576856779,0.4094952619599026,-0.145169954244376,False,250,0.18159325072797583
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-20,-1.726588275378373,0.4174680734836177,-0.14146193311139793,False,250,0.17198058500819657
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-21,-1.5571635796395635,0.5050679745188764,-0.13707109637805848,False,250,0.16152483666657091
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-22,-1.6247754129826728,0.4702266330326489,-0.13363776075013561,False,250,0.1536291847171516
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-23,-1.551558689452004,0.50786951774088,-0.13018771185457445,False,250,0.14500310196574062
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-24,-1.4712282725514152,0.547693272410973,-0.12700361832190712,False,250,0.13786782526102248
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-27,-1.4772933672561661,0.5447125959615903,-0.12406267593244177,False,250,0.13146940221542502
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-28,-1.3758917322120585,0.5937778116155308,-0.12008409902460701,False,250,0.12290456392925053
JPY-AUD 10Y,JPY,AUD,10Y,1,2014-10-29,-1.3568165872949611,0.6027949169547435,-0.11640311889755225,False,250,0.11506515741923584
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-11,-0.5771164703008209,0.8760693855534036,-0.10519233310046155,False,250,0.09261336199672154
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-14,-0.5689991748326464,0.8778342182330263,-0.09342543443192781,False,250,0.07187786554978359
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-15,-0.5359244679894697,0.8848133916931877,-0.08168047171113532,False,250,0.0541009741902857
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-16,-0.6249379713100635,0.8652469208772521,-0.07081289862403667,False,250,0.040222968979030105
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-17,-0.7134148002857261,0.8432441360637087,-0.0606740868650683,False,250,0.029324547479711582
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-18,-0.6390266477762473,0.861917557803231,-0.04893843316605979,False,250,0.018910285351986467
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-21,-0.7091590309413357,0.844362856957594,-0.03804165090349057,False,250,0.011370308281900998
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-22,-0.7075367911977778,0.8447876684539971,-0.026280012373520626,False,250,0.005365544330451888
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-23,-0.6514951942738652,0.8589166613911952,-0.015279332577157665,False,250,0.0017910039772446318
JPY-AUD 10Y,JPY,AUD,10Y,1,2015-12-24,-0.7499815523697198,0.8333751066280657,-0.00429442709775035,False,250,0.000139285493240493
