date,regime_most_likely,regime_prob_0,regime_prob_1,regime_prob_2,regime_raw
2013-07-05,1,0.0003549026813975038,0.9996083925348951,3.670478380144066e-05,1
2013-07-08,1,2.444956654693251e-12,0.840548150532421,0.1594518494652784,1
2013-07-09,1,1.9189480550867906e-05,0.9934129875311366,0.006567822988096416,1
2013-07-10,1,3.0063954662255572e-05,0.9997633441584873,0.00020659188748667345,1
2013-07-11,1,0.0009966894954888267,0.9989743652554379,2.8945248539097094e-05,1
2013-07-12,1,4.95978339032369e-07,0.9988333939976148,0.001166110023423718,1
2013-07-15,1,0.0004128536579344216,0.9995682551979861,1.8891144296895314e-05,1
2013-07-16,1,0.0002966467643943934,0.9996809481161171,2.2405119483390043e-05,1
2013-07-17,1,0.00040836284770997595,0.9995758050752364,1.5832076871159683e-05,1
2013-07-18,1,0.0001363343485332169,0.9998302720695588,3.339358174981529e-05,1
2013-07-19,1,0.00028947319347022416,0.9996852333771621,2.5293428642753938e-05,1
2013-07-22,1,0.000815291670501328,0.999166926440847,1.778188942702854e-05,1
2013-07-23,1,0.0005029480601527549,0.9994795547466665,1.7497193321645227e-05,1
2013-07-24,1,0.0006079878144967562,0.9993784603403231,1.3551844396774073e-05,1
2013-07-25,1,1.3691617530017108e-06,0.9998951308465475,0.00010349999194457094,1
2013-07-26,1,0.0001286446328988752,0.999852575799659,1.8779568205502097e-05,1
2013-07-29,1,0.0007575706442962265,0.9992346147822624,7.814573671081538e-06,1
2013-07-30,1,0.0005010970396919428,0.9994832467255568,1.565623553123346e-05,1
2013-07-31,1,0.0006941285231500891,0.9992511856677535,5.468580975980842e-05,1
2013-08-01,1,0.0013355031037207933,0.9986386596876,2.5837209260259474e-05,1
2013-08-02,1,7.223626683517587e-08,0.9994560092636856,0.0005439185000441878,1
2013-08-05,1,5.465285968366311e-12,0.8717432123337511,0.1282567876603542,1
2013-08-06,1,0.002115827784830418,0.9976607930569206,0.00022337915804586023,1
2013-08-07,1,6.749099333094746e-05,0.9999144393339403,1.8069673520810314e-05,1
2013-08-08,1,0.00035223313393437626,0.9996392432234926,8.523643307317162e-06,1
2013-08-09,1,0.0008001951575627196,0.999179256971529,2.0547871442978327e-05,1
2013-08-12,1,0.0011295526240556158,0.9988502102476784,2.0237128141435454e-05,1
2013-08-13,1,0.0007617149114989282,0.9991285001114387,0.0001097849766889558,1
2013-08-14,1,5.220867992924021e-07,0.9986832482241605,0.001316229688375404,1
2013-08-15,1,0.0022552693431685776,0.9976205925635976,0.0001241380929200633,1
2013-08-16,1,6.363696401886205e-05,0.9995414749763437,0.0003948880597791735,1
2013-08-19,1,1.0359597461890398e-05,0.999000636237329,0.0009890041657638765,1
2013-08-20,1,0.00036875391141222134,0.9991636436028374,0.00046760248491574033,1
2013-08-21,1,0.0008331289853945261,0.998635225437359,0.000531645578107452,1
2013-08-22,1,0.0005260374771837038,0.9988061295351645,0.0006678329871177075,1
2013-08-23,1,0.0007059934456197342,0.9989526837841459,0.00034132276942782286,1
2013-08-26,1,0.0025220662255115776,0.9970043379006562,0.00047359587388387704,1
2013-08-27,1,0.00420708369144594,0.9948762892604976,0.0009166270487721042,1
2013-08-28,1,0.004330571795511367,0.9940585512768816,0.001610876926721444,1
2013-08-29,1,0.003113196519301436,0.9952765440966723,0.0016102593831997646,1
2013-08-30,1,0.006318746238045978,0.9927340956874082,0.0009471580738738825,1
2013-09-02,1,0.0042939874503874105,0.9530431329571846,0.04266287959207155,1
2013-09-03,1,0.5637805523124002,0.4207678135827809,0.01545163410557936,0
2013-09-04,1,0.090589986342665,0.8604937072717153,0.04891630638630019,1
2013-09-05,1,0.0038257659136074654,0.7532640308689963,0.2429102032175482,1
2013-09-06,1,0.03160078121255843,0.09863382927450089,0.8697653895146389,2
2013-09-09,2,2.9683288157874493e-06,0.006056752149561614,0.9939402795198176,2
2013-09-10,2,0.04531631990928698,0.18110081227501137,0.773582867815047,2
2013-09-11,2,0.20047170607515102,0.24585466983185458,0.5536736240927577,2
2013-09-12,2,0.24493171770694827,0.3445119272915285,0.41055635500028087,2
2013-09-13,2,0.46538760152095193,0.473220832547489,0.06139156593277222,0
2013-09-16,0,0.5050482554928686,0.48143380259615526,0.013517941911934974,1
2013-09-17,0,0.48924055330096905,0.4980271171719157,0.012732329528616,0
2013-09-18,1,0.28584129478363973,0.6719034171269624,0.04225528809056422,1
2013-09-19,0,1.5801657891955347e-05,0.0034153180151643607,0.9965688803276455,2
2013-09-20,2,0.27624249306194526,0.32090035498128144,0.4028571519580009,2
2013-09-25,2,0.6458758021999745,0.056649510656832235,0.29747468714278424,0
2013-09-26,0,0.5375474388546065,0.33329651541853955,0.1291560457278815,0
2013-09-27,0,0.10077133765853265,0.8502976007757571,0.048931061566243904,1
2013-10-02,0,0.4430982719704174,0.1362484859600785,0.42065324206995475,0
2013-10-03,0,0.37689733462279484,0.23499034961922544,0.3881123157575202,0
2013-10-04,0,0.2580046281564575,0.6119611033538391,0.1300342684891104,0
2013-10-07,0,0.1539862702376658,0.7468822585669826,0.099131471196135,1
2013-10-08,1,0.03971436693086669,0.9302848082545054,0.03000082481525096,1
2013-10-09,1,0.003793506158615514,0.9881362358555384,0.008070257985284266,1
2013-10-10,1,0.001061227457000657,0.9854715432517284,0.013467229291854082,1
2013-10-11,1,0.00027078212154514717,0.9802518741311964,0.019477343747976692,1
2013-10-16,1,0.00021414084573109904,0.9807195542238035,0.019066304931146635,1
2013-10-17,1,0.0001507195883052857,0.9947609748049097,0.005088305606760451,1
2013-10-18,1,0.0004216392491054554,0.7820706594369405,0.2175077013136784,1
2013-10-21,1,0.00044054838772409076,0.9678152269956055,0.03174422461723933,1
2013-10-22,1,0.00014585046305969,0.9939545297291061,0.005899619807296855,1
2013-10-23,1,0.00030302084884100794,0.6566641328265526,0.3430328463253187,1
2013-10-24,1,0.0015965415535234067,0.9248728093598245,0.07353064908746852,1
2013-10-25,1,0.0003288342240698524,0.9920796655062455,0.007591500268944595,1
2013-10-28,1,0.00012605206804686817,0.996281551923702,0.0035923960084219154,1
2013-10-29,1,0.00012020407308176265,0.9952627782335256,0.004617017693250937,1
2013-10-30,1,0.0002637280905846622,0.9937558398993203,0.005980432009527713,1
2013-10-31,1,5.500923423283054e-05,0.9970874887714912,0.0028575019946493647,1
2013-11-01,1,0.9584942342718682,0.00012089561827181035,0.041384870109914075,0
2013-11-04,0,0.05352384914341649,0.0007144800030123724,0.9457616708535054,2
2013-11-05,2,0.2451522543983948,0.0006875878413544835,0.7541601577602711,2
2013-11-07,2,0.8331570156431515,0.0011507905703427358,0.16569219378641378,0
2013-11-08,0,0.9567578158556271,0.0008409356731240268,0.042401248471790075,0
2013-11-11,0,0.004220929794358493,0.003356002448018801,0.9924230677578374,2
2013-11-12,0,0.6770956948575017,0.019283269942157944,0.30362103520134875,0
2013-11-13,0,0.892978670087738,0.011664274943137556,0.09535705496784688,0
2013-11-14,0,0.6981338815754432,0.020004801682926576,0.28186131674000064,0
2013-11-15,0,0.8723487725703671,0.005178170409975085,0.12247305702102293,0
2013-11-18,0,0.9782509820399642,0.0005985624504398517,0.02115045551106931,0
2013-11-19,0,0.9663139122180257,0.0005872968031146362,0.03309879097898,0
2013-11-20,0,0.9124548706928198,0.0012432077215320365,0.08630192158745273,0
2013-11-21,0,0.15742191424039778,0.004329666242240273,0.8382484195159317,2
2013-11-22,0,0.6374664882098516,0.004846046441505814,0.35768746534804174,0
2013-11-25,0,0.8392847584655747,0.0019528670863373104,0.15876237444756372,0
2013-11-26,0,0.9625822618358166,0.0007890155635533608,0.036628722599028475,0
2013-11-27,0,0.9688046221653923,0.0004667787968901784,0.030728599036317705,0
2013-11-28,0,0.9455469172990942,0.0020441782853106373,0.05240890441660554,0
2013-11-29,0,0.9864023007858019,0.0010743956875003341,0.012523303528127428,0
2013-12-02,0,0.9893459030823245,0.00039611550801365984,0.010257981409349037,0
2013-12-03,0,0.4928028889123063,0.009330502037971544,0.4978666090494265,0
2013-12-04,0,0.9047128731215401,0.002525851241354619,0.09276127563758224,0
2013-12-05,0,0.6158358725019903,0.005004457252242496,0.3791596702449894,0
2013-12-06,0,0.8857890821819298,0.005992269130457398,0.10821864868797716,0
2013-12-09,0,0.6232521486989198,0.08961787699217477,0.2871299743099336,0
2013-12-10,0,0.8999342525285592,0.05777010474034975,0.04229564273280668,0
2013-12-11,0,0.9077166207685862,0.058730650661492835,0.033552728571146766,0
2013-12-12,0,0.9433997656878661,0.04450951138043304,0.012090722933357853,0
2013-12-13,0,0.8932098576015346,0.08824097065057078,0.0185491717495407,0
2013-12-16,0,0.9128396789365013,0.08017705942715009,0.0069832616353954526,0
2013-12-17,0,0.6711931555193915,0.32436750807554815,0.004439336403729474,0
2013-12-18,0,0.21980318512608576,0.7793080267703486,0.0008887881029861537,0
2013-12-19,0,0.005870901844271827,0.9930096440654618,0.0011194540889019491,1
2013-12-20,1,0.0008917381034068957,0.9989587252062907,0.00014953669119969785,1
2013-12-23,1,0.0017360447137967961,0.9982001373326962,6.381795292105824e-05,1
2013-12-24,1,0.0021049491542003674,0.9978323397306067,6.271111613970482e-05,1
2013-12-25,1,0.0009648956121072967,0.998984240872313,5.086351404469497e-05,1
2013-12-27,1,0.0016107250862605696,0.9983573691364993,3.19057780153379e-05,1
2013-12-30,1,0.0007551529525342656,0.9991488775834824,9.596946295963203e-05,1
2013-12-31,1,0.0007633733614316206,0.9991667730405964,6.985359746807164e-05,1
2014-01-01,1,0.0003006202192170482,0.999636266805597,6.311297674614217e-05,1
2014-01-03,1,0.0010021200634760437,0.9989582382393961,3.964169812947283e-05,1
2014-01-06,1,0.0013704177443277475,0.9985968518689025,3.273038801199357e-05,1
2014-01-07,1,0.0009242801570041655,0.99900260845556,7.311138737087406e-05,1
2014-01-08,1,0.00029842212688397507,0.9996296769928923,7.190088135404531e-05,1
2014-01-09,1,0.0005824541466369484,0.9993978145326364,1.9731322386469955e-05,1
2014-01-10,1,0.0009186252556870483,0.9990692633919249,1.211135178444355e-05,1
2014-01-13,1,1.2098708839768837e-07,0.9994818686523075,0.0005180103601294341,1
